SK_ID_CURR,TARGET
201592,0.13240973
201593,0.14251979
201600,0.03733208
201630,0.09342786
201631,0.03861195
201635,0.01132624
201638,0.09175442
201642,0.02955115
201645,0.00645856
201660,0.01424998
201663,0.04198174
201665,0.00851976
201674,0.02499179
201675,0.01391405
201677,0.10994843
201688,0.13727843
201698,0.06211808
201706,0.01380011
201709,0.01117107
201710,0.20757021
201718,0.06016448
201720,0.11438599
201727,0.06875170
201730,0.03914164
201732,0.06497814
201733,0.02819560
201736,0.06516086
201738,0.05815050
201744,0.20376984
201747,0.11582886
201751,0.08081789
201766,0.16397457
201777,0.01385013
201778,0.03484604
201785,0.18264370
201804,0.01580677
201808,0.14478096
201813,0.16917820
201815,0.01189387
201820,0.07562548
201825,0.03367169
201830,0.01614015
201838,0.00744270
201839,0.14784746
201845,0.06384089
201849,0.00869407
201850,0.02092075
201853,0.01853355
201856,0.03747110
201873,0.07650933
201875,0.02795089
201906,0.06003904
201907,0.08637764
201908,0.03673457
201909,0.06800367
201911,0.08591348
201927,0.02078063
201928,0.03238381
201937,0.01627092
201943,0.08908521
201946,0.03738107
201948,0.02101294
201949,0.07248597
201955,0.00730789
201962,0.06353314
201977,0.01767163
201996,0.01226889
201997,0.11694983
202004,0.05218272
202005,0.03501629
202006,0.04333784
202010,0.01052909
202020,0.07803438
202029,0.29741124
202033,0.04157089
202034,0.08377939
202040,0.20611735
202045,0.01394736
202048,0.01951262
202055,0.02388361
202058,0.02449648
202062,0.03064174
202073,0.19163203
202078,0.01930506
202079,0.17719880
202080,0.05198918
202085,0.08643908
202090,0.06377469
202092,0.17913150
202114,0.01844307
202124,0.01584556
202133,0.04901653
202136,0.04931029
202150,0.02446631
202156,0.01113284
202159,0.05217161
202165,0.02005620
202167,0.14235274
202168,0.05794746
202169,0.08100405
202170,0.21861417
202204,0.01656190
202209,0.01704255
202216,0.04361554
202220,0.05084221
202228,0.04140206
202229,0.03260049
202231,0.08616535
202232,0.01082984
202234,0.25194704
202252,0.15018161
202253,0.06926350
202272,0.03319488
202273,0.01998112
202292,0.01412408
202300,0.03721361
202302,0.03885506
202311,0.00777823
202316,0.01745055
202318,0.11065411
202324,0.11163574
202343,0.12079283
202344,0.12137627
202349,0.01728941
202351,0.08873990
202355,0.00722312
202379,0.13442132
202407,0.00926972
202409,0.05259973
202410,0.04709767
202422,0.08455759
202423,0.11946886
202435,0.09217814
202437,0.16153440
202438,0.06098672
202439,0.11084305
202441,0.07992223
202444,0.01462876
202446,0.07141624
202450,0.08642029
202455,0.04204121
202457,0.02231303
202461,0.07458018
202463,0.16556430
202473,0.01938767
202478,0.08129783
202484,0.34002567
202490,0.05906720
202491,0.01465606
202492,0.20922165
202497,0.10322497
202508,0.08521049
202509,0.08018150
202510,0.01220962
202511,0.06256192
202514,0.00629852
202524,0.04676832
202527,0.06205135
202547,0.06610946
202554,0.01644803
202557,0.10014211
202568,0.18633949
202573,0.03689150
202587,0.02879042
202599,0.07586535
202610,0.05316971
202613,0.05912892
202618,0.18320745
202621,0.02716032
202645,0.03607095
202646,0.00828083
202649,0.08807137
202653,0.05155976
202655,0.04849790
202656,0.03399537
202659,0.12153288
202661,0.04436005
202681,0.05097441
202688,0.06275828
202691,0.01549492
202692,0.00913339
202697,0.28737925
202698,0.08740539
202717,0.09687634
202720,0.09331363
202724,0.04931776
202725,0.06282902
202734,0.17784153
202740,0.01511983
202743,0.02812765
202746,0.01045196
202760,0.02710386
202761,0.02500710
202765,0.02994255
202769,0.07281634
202785,0.02840740
202793,0.06620636
202796,0.06353712
202805,0.00383105
202816,0.02816727
202823,0.10209955
202825,0.03766584
202829,0.01115607
202830,0.13161251
202848,0.08181027
202861,0.10931854
202862,0.12242491
202863,0.01755653
202879,0.07965112
202889,0.01575672
202894,0.12579683
202895,0.03999542
202897,0.02129671
202899,0.02617585
202900,0.05951412
202907,0.03433125
202927,0.11944759
202945,0.02993668
202951,0.04419447
202955,0.03271796
202960,0.03477458
202967,0.06575964
202972,0.08029955
202982,0.12144834
202993,0.00978957
202996,0.02380206
202998,0.04133075
203008,0.02087461
203026,0.09491180
203038,0.12062591
203044,0.02865416
203054,0.02576289
203070,0.22511017
203075,0.03208864
203082,0.05869645
203089,0.06628051
203090,0.01721916
203098,0.15125896
203108,0.03431634
203109,0.01481328
203113,0.03178040
203123,0.01504203
203124,0.00991215
203128,0.18431769
203129,0.24897116
203131,0.22803424
203142,0.05059272
203154,0.05194211
203175,0.03335818
203176,0.07552188
203183,0.02676086
203185,0.01673985
203195,0.08758337
203201,0.05428997
203205,0.09913714
203218,0.03875749
203241,0.01760347
203244,0.14310404
203245,0.03281811
203253,0.39472564
203259,0.04048333
203264,0.53167712
203276,0.04337521
203283,0.05295936
203286,0.00908564
203288,0.02739958
203290,0.03154930
203298,0.08506162
203300,0.04961281
203312,0.06138255
203318,0.01823341
203331,0.16147832
203337,0.00461624
203339,0.02843536
203344,0.01051873
203348,0.07298033
203349,0.00859171
203350,0.02051982
203358,0.33596815
203366,0.07675823
203371,0.01818485
203377,0.11100928
203399,0.03766963
203402,0.04858797
203407,0.10338079
203410,0.03940979
203421,0.15561169
203428,0.02486246
203431,0.15089196
203433,0.20324607
203459,0.04384945
203460,0.19691251
203462,0.08369468
203470,0.02801576
203475,0.19159041
203476,0.03435623
203496,0.21136254
203518,0.01219811
203547,0.03842127
203549,0.01649599
203550,0.01550125
203552,0.00537468
203561,0.03514476
203564,0.06069061
203567,0.04521421
203575,0.05575784
203590,0.04831771
203591,0.01719963
203605,0.06735203
203606,0.02781245
203640,0.03651513
203643,0.41862007
203647,0.12383851
203648,0.01776240
203669,0.03281049
203671,0.00894967
203692,0.01956211
203695,0.05368640
203706,0.03089362
203713,0.07324920
203730,0.03403221
203736,0.02754968
203745,0.19088759
203751,0.07018443
203753,0.02898484
203755,0.02282959
203762,0.09536414
203769,0.03429297
203774,0.02689346
203796,0.02218746
203799,0.03438139
203806,0.02410489
203807,0.11492593
203810,0.02753008
203816,0.11207800
203821,0.33226335
203822,0.05527258
203850,0.05296347
203854,0.01256762
203862,0.04419496
203868,0.03616177
203869,0.03373155
203870,0.01983030
203876,0.02434363
203878,0.04102239
203889,0.03616086
203897,0.01140493
203905,0.25334798
203914,0.06597483
203915,0.03989750
203950,0.05637782
203956,0.01400586
203957,0.04980113
203973,0.13832122
203975,0.01846738
203980,0.04346356
203997,0.05254093
204001,0.07610524
204008,0.08300880
204017,0.03630502
204020,0.08257456
204021,0.07452434
204026,0.03533287
204027,0.01387954
204043,0.01974751
204047,0.03534915
204055,0.02275544
204059,0.03426956
204060,0.12144940
204061,0.02910353
204073,0.09413397
204076,0.06834547
204086,0.09008774
204088,0.03508805
204102,0.18641069
204116,0.08745750
204117,0.11575533
204121,0.15815549
204129,0.01173755
204139,0.16292583
204148,0.01735087
204149,0.04324792
204175,0.01068363
204181,0.13144375
204183,0.01058216
204187,0.05206447
204193,0.13867532
204194,0.11078803
204195,0.01307784
204196,0.08785247
204202,0.05179918
204206,0.01161792
204207,0.14768106
204214,0.03408178
204222,0.07085158
204226,0.01106911
204227,0.11317361
204228,0.07255677
204231,0.11045381
204232,0.18611962
204235,0.32100693
204237,0.00613049
204239,0.01846219
204242,0.02631302
204254,0.01482778
204255,0.07539414
204259,0.05215373
204268,0.02720768
204280,0.01358031
204282,0.06726432
204307,0.01578464
204314,0.03446716
204318,0.07145596
204321,0.03556190
204330,0.01753992
204335,0.06990828
204339,0.24808232
204344,0.01648546
204350,0.20574461
204371,0.00556320
204372,0.04549499
204374,0.12096821
204383,0.03873944
204392,0.17032905
204403,0.00727208
204409,0.01031805
204416,0.04836323
204417,0.03004857
204437,0.13757979
204440,0.01244829
204445,0.01138461
204446,0.07846066
204449,0.24493624
204468,0.04479457
204504,0.04443014
204506,0.01369528
204536,0.01938091
204539,0.24258108
204601,0.01565862
204614,0.06742910
204616,0.17747520
204618,0.07878504
204623,0.02879021
204630,0.09941184
204636,0.06844206
204639,0.01590845
204642,0.09687964
204644,0.03618676
204648,0.01993650
204662,0.05024806
204673,0.01753896
204674,0.07816644
204681,0.00827414
204682,0.01928085
204683,0.14134050
204689,0.10645870
204690,0.07407588
204707,0.04987844
204728,0.03940275
204736,0.12752606
204740,0.01687637
204749,0.05571651
204756,0.02956133
204771,0.01178920
204778,0.02402004
204808,0.01936170
204822,0.25745777
204827,0.13273122
204831,0.07958078
204836,0.04205936
204837,0.00590278
204843,0.02956908
204846,0.01633995
204847,0.02509427
204850,0.02759642
204852,0.01382338
204854,0.04060078
204856,0.17014866
204857,0.08199439
204863,0.07982559
204870,0.01158283
204885,0.10555412
204895,0.05957265
204905,0.05561573
204911,0.06923024
204927,0.07425166
204929,0.11083378
204941,0.05902317
204959,0.08518922
204962,0.13866429
204965,0.37872813
204970,0.19826014
204971,0.02615198
204972,0.08617799
205000,0.08917140
205011,0.05210213
205013,0.01950703
205014,0.26769747
205019,0.02137864
205043,0.02606399
205045,0.05697009
205054,0.02949842
205066,0.03722210
205069,0.11131215
205070,0.01752657
205071,0.09335833
205073,0.03911758
205077,0.05989631
205078,0.07308976
205088,0.02856796
205104,0.04986818
205107,0.01250202
205117,0.02221041
205118,0.01242277
205128,0.05428238
205134,0.02898514
205140,0.01147166
205141,0.28692492
205142,0.00579681
205153,0.24799765
205158,0.02930673
205169,0.01439923
205170,0.05159638
205183,0.02210147
205184,0.02888200
205197,0.01585852
205199,0.04950765
205204,0.00473086
205208,0.02923333
205209,0.01233117
205210,0.07504111
205216,0.05430883
205219,0.13714189
205222,0.05833106
205225,0.01522575
205235,0.09545947
205236,0.03110623
205241,0.00806398
205244,0.02107567
205251,0.25999523
205252,0.18153976
205258,0.01772736
205262,0.05854566
205264,0.01820127
205274,0.30362394
205277,0.04436350
205281,0.01392352
205306,0.01523118
205307,0.09755452
205323,0.03619865
205336,0.22875591
205337,0.24959688
205360,0.12079925
205363,0.02081410
205365,0.01473519
205367,0.12444785
205368,0.01807413
205375,0.01219249
205403,0.05643477
205411,0.05632578
205415,0.02130311
205429,0.05811477
205434,0.12409326
205445,0.04056203
205463,0.09275098
205471,0.03021992
205472,0.09946134
205479,0.15801319
205480,0.04617712
205493,0.09940762
205503,0.09238191
205508,0.01645244
205524,0.09922378
205525,0.03117867
205526,0.04450679
205533,0.02481031
205542,0.00899001
205545,0.04266858
205552,0.03414701
205561,0.05951411
205563,0.01366468
205564,0.04852660
205565,0.01182138
205566,0.02566955
205569,0.03538875
205579,0.03185845
205585,0.07365964
205587,0.01117740
205588,0.02262361
205591,0.02375141
205594,0.33685750
205600,0.08696907
205608,0.03293608
205613,0.02649823
205618,0.07120196
205619,0.00675046
205623,0.00411719
205627,0.23989598
205628,0.16030524
205635,0.02032742
205638,0.02016829
205640,0.11655517
205641,0.24940820
205642,0.31959271
205643,0.02980382
205646,0.03548037
205655,0.08433868
205672,0.02382846
205678,0.03613252
205681,0.02946665
205682,0.01609906
205690,0.00562474
205693,0.02714980
205695,0.03629648
205724,0.00828098
205738,0.01844766
205741,0.04809289
205744,0.03322759
205750,0.01370894
205751,0.09623548
205752,0.01925007
205766,0.03472199
205773,0.07268276
205775,0.08967259
205776,0.01659158
205789,0.31317839
205793,0.04111917
205797,0.01406299
205798,0.01576394
205802,0.00944225
205806,0.10338427
205807,0.04787221
205815,0.04965728
205819,0.02015657
205821,0.02728525
205822,0.05228686
205831,0.07720321
205832,0.05880979
205836,0.03002894
205843,0.05996915
205862,0.03476261
205863,0.03704274
205866,0.05149969
205873,0.04269447
205877,0.04417694
205879,0.05522048
205880,0.01499538
205886,0.08364782
205898,0.14386653
205903,0.02548138
205907,0.02849785
205908,0.06211641
205909,0.03305578
205930,0.01012851
205931,0.00888288
205932,0.02966572
205951,0.01071516
205957,0.59397458
205960,0.03680381
205987,0.10704727
205994,0.24502982
205995,0.02631564
206006,0.01729335
206007,0.01679609
206013,0.01593741
206020,0.02163067
206030,0.00831800
206035,0.01056205
206038,0.00484586
206039,0.11272295
206061,0.02851353
206066,0.06110211
206068,0.05543617
206071,0.14521620
206076,0.04850054
206077,0.04728067
206091,0.02538034
206097,0.05909923
206101,0.05453170
206145,0.14452606
206147,0.03560614
206163,0.04674910
206171,0.03056849
206173,0.10308384
206174,0.37472264
206197,0.07102125
206198,0.04124736
206209,0.09763816
206211,0.07473012
206213,0.01727364
206246,0.24141285
206252,0.04111644
206253,0.15803945
206254,0.05988883
206257,0.04847830
206270,0.04164961
206283,0.00718628
206290,0.03304121
206291,0.01687957
206292,0.20786823
206307,0.09128476
206315,0.01673922
206319,0.17215034
206324,0.10627947
206326,0.19533397
206338,0.07672842
206339,0.02846655
206354,0.01603967
206359,0.03435729
206374,0.18118030
206377,0.02492110
206395,0.15563586
206403,0.02092997
206410,0.18087400
206413,0.05538313
206414,0.01934224
206418,0.07524529
206424,0.05062998
206427,0.02968076
206428,0.06255458
206429,0.04154555
206430,0.02139382
206447,0.01156079
206451,0.02885976
206465,0.19012768
206477,0.13179392
206484,0.03597990
206497,0.01218543
206517,0.03531508
206533,0.01432065
206542,0.08182786
206557,0.05362808
206563,0.03785187
206564,0.07292935
206565,0.01683804
206582,0.06423547
206593,0.11954753
206605,0.18734483
206606,0.03729276
206621,0.03516940
206639,0.02104771
206640,0.03666634
206641,0.01936884
206645,0.02761359
206656,0.16206609
206666,0.04952914
206679,0.06937725
206681,0.01076136
206684,0.05880652
206686,0.01082755
206687,0.01446006
206697,0.06100318
206700,0.03961129
206702,0.06836438
206703,0.01773389
206708,0.05251040
206710,0.02950295
206721,0.04785290
206723,0.05663387
206735,0.06512160
206739,0.20103771
206742,0.04423711
206744,0.18967380
206747,0.14991634
206752,0.01122110
206774,0.08025820
206776,0.33078365
206792,0.01829984
206799,0.07105152
206805,0.02011663
206806,0.16617884
206809,0.08169036
206812,0.03912561
206814,0.00952123
206830,0.01518395
206831,0.00738388
206878,0.20781765
206905,0.01028909
206908,0.08577886
206910,0.02179172
206917,0.01316034
206920,0.11961909
206927,0.06017631
206933,0.03978172
206945,0.08057353
206968,0.03791654
206987,0.06747589
206989,0.00793553
207017,0.31787747
207027,0.01358025
207029,0.06121320
207030,0.13106467
207035,0.08233100
207040,0.09038837
207043,0.14274832
207054,0.14877687
207055,0.01722755
207059,0.01457906
207060,0.00982676
207062,0.02063714
207071,0.06762252
207073,0.33705996
207079,0.03347071
207100,0.03759386
207107,0.08808722
207129,0.06116417
207132,0.15615044
207139,0.05200100
207148,0.03344236
207153,0.02614417
207163,0.06436800
207164,0.02765262
207168,0.03335439
207171,0.00795392
207173,0.13504050
207174,0.01046788
207181,0.02930673
207182,0.04685400
207198,0.05372431
207201,0.01742017
207213,0.06751289
207234,0.06603664
207238,0.04030270
207256,0.03769974
207257,0.21667018
207264,0.24335693
207268,0.41591427
207275,0.06096690
207291,0.06280221
207296,0.02258425
207304,0.13891968
207308,0.02137388
207314,0.05118361
207324,0.08713365
207332,0.02976574
207333,0.06008427
207339,0.04367123
207349,0.01458616
207351,0.06567244
207359,0.09782695
207361,0.00922064
207365,0.02958968
207369,0.01629306
207372,0.01616017
207377,0.04976888
207380,0.01036854
207394,0.02260620
207412,0.08983447
207423,0.06223815
207426,0.02354684
207427,0.21767880
207428,0.06868155
207430,0.52189935
207437,0.07051919
207440,0.04680941
207455,0.01764883
207456,0.03001142
207471,0.05674787
207476,0.02394274
207483,0.01801332
207497,0.03068426
207506,0.02966656
207515,0.26922441
207529,0.05165936
207533,0.04554485
207534,0.01935345
207541,0.07951533
207560,0.03325846
207561,0.17236538
207570,0.02684272
207600,0.02252830
207630,0.17205735
207633,0.33493239
207634,0.00483229
207635,0.00901124
207660,0.01885194
207682,0.01731637
207684,0.08234665
207687,0.03227728
207706,0.12693200
207708,0.05090105
207713,0.05150029
207714,0.03259518
207718,0.00953370
207721,0.02951450
207724,0.05090886
207727,0.03076411
207731,0.01722549
207732,0.05622340
207734,0.02751798
207739,0.04774936
207744,0.07992300
207787,0.08881096
207792,0.05814968
207801,0.03541555
207811,0.05108884
207817,0.13668109
207818,0.10009896
207819,0.02576741
207830,0.03775989
207834,0.08483653
207841,0.13045475
207844,0.13046613
207849,0.10583106
207856,0.00981588
207865,0.01535513
207867,0.06334415
207873,0.09461083
207882,0.11645156
207887,0.02298539
207888,0.03067440
207889,0.01545933
207907,0.01171993
207921,0.21855050
207922,0.01484458
207928,0.10279601
207930,0.11186927
207940,0.01321075
207941,0.03733363
207956,0.05151447
207960,0.01400946
207961,0.12050114
207968,0.06897454
207971,0.04352249
207972,0.05082281
207975,0.07268890
207976,0.04588724
207979,0.22195416
207997,0.09276315
207999,0.60557171
208008,0.08422020
208027,0.16621687
208030,0.01167570
208033,0.31906746
208035,0.11507565
208040,0.03628918
208052,0.06461071
208067,0.01754114
208090,0.01005351
208100,0.03023840
208102,0.03196487
208110,0.09946744
208117,0.01595773
208119,0.04298702
208123,0.09376002
208127,0.56346782
208136,0.02462706
208139,0.00385018
208140,0.02965659
208144,0.10354192
208149,0.01619191
208156,0.10179308
208166,0.10582470
208168,0.03133251
208170,0.26324644
208172,0.07064326
208178,0.04980990
208193,0.07624432
208195,0.00959294
208211,0.03525048
208213,0.09010940
208229,0.05197685
208231,0.13043756
208235,0.00760599
208238,0.11191665
208240,0.07326500
208249,0.00911783
208262,0.08446346
208263,0.07533320
208270,0.05150595
208288,0.01689150
208292,0.08451626
208302,0.01776805
208303,0.13995041
208312,0.00868259
208317,0.01860620
208322,0.13940003
208331,0.05560168
208336,0.05669837
208337,0.15460596
208339,0.10052647
208346,0.10320547
208353,0.04292736
208358,0.01351330
208359,0.04871116
208360,0.01722783
208370,0.05888591
208373,0.01540585
208390,0.02692874
208391,0.13408023
208394,0.07846273
208396,0.03134305
208397,0.01494314
208398,0.12751768
208400,0.04452914
208410,0.01491810
208420,0.02111415
208421,0.37139839
208431,0.37831563
208450,0.04261175
208451,0.22637448
208455,0.08477891
208478,0.04299110
208479,0.02972999
208482,0.02807853
208502,0.13151300
208516,0.03433102
208518,0.01504905
208534,0.04620690
208550,0.01335860
208551,0.00744283
208566,0.03780379
208567,0.03908278
208575,0.11348406
208576,0.01908641
208588,0.02124091
208590,0.07871549
208595,0.01512531
208619,0.03322480
208620,0.04625621
208627,0.10324413
208629,0.04054661
208642,0.04101531
208645,0.01974346
208661,0.01842666
208662,0.00302057
208679,0.01342365
208681,0.01688866
208689,0.11351675
208696,0.04179005
208701,0.02633857
208707,0.11696848
208719,0.04518497
208720,0.05678794
208730,0.04090831
208748,0.02030293
208753,0.09994770
208755,0.09079035
208769,0.03069469
208775,0.05281762
208785,0.01853440
208796,0.02889001
208806,0.03462101
208815,0.13631229
208830,0.03040860
208833,0.10757747
208837,0.01452653
208842,0.02028648
208860,0.01694709
208874,0.05865841
208886,0.02162133
208897,0.01649051
208898,0.19183155
208905,0.15930952
208907,0.02969875
208924,0.07770712
208925,0.07819304
208933,0.03428833
208941,0.03175271
208948,0.01976547
208960,0.01533428
208962,0.02806291
208963,0.01941232
208965,0.03727696
208973,0.01576932
208974,0.03986740
208986,0.03632461
208992,0.01763657
208995,0.12842851
209001,0.02047941
209006,0.04637545
209012,0.02116075
209022,0.04560009
209055,0.18589385
209056,0.07548599
209057,0.04288582
209060,0.03027083
209067,0.01326466
209071,0.12299161
209078,0.02098479
209080,0.02251467
209094,0.01654729
209097,0.00916994
209098,0.12550839
209101,0.02539711
209108,0.00988713
209109,0.03308849
209111,0.00939308
209116,0.21720764
209117,0.32795078
209121,0.01959292
209126,0.04920100
209127,0.03490802
209141,0.02448864
209142,0.08616920
209159,0.01230172
209164,0.16233090
209168,0.48428329
209177,0.06977147
209197,0.09736378
209202,0.15996652
209209,0.01792312
209211,0.04568252
209233,0.04415654
209234,0.01938302
209253,0.02687385
209260,0.04962233
209263,0.05210096
209268,0.03735284
209275,0.05464122
209288,0.09698019
209298,0.17023418
209305,0.04079711
209326,0.12178485
209340,0.07615786
209352,0.20659794
209362,0.03930951
209367,0.09454752
209369,0.02231812
209377,0.02514535
209387,0.05618799
209392,0.04262517
209393,0.01210833
209420,0.01545293
209423,0.14804437
209457,0.06866627
209458,0.10659662
209470,0.13175664
209479,0.17287381
209483,0.16115496
209488,0.40601139
209489,0.02896288
209497,0.02957071
209504,0.02868593
209510,0.08638617
209513,0.01830031
209547,0.01711993
209549,0.02259659
209556,0.02345302
209561,0.13173432
209565,0.31217103
209591,0.11376642
209595,0.12163261
209596,0.16974053
209608,0.06574272
209628,0.02502847
209643,0.09093156
209645,0.33329659
209651,0.05186812
209659,0.11451407
209660,0.06928469
209661,0.16068756
209665,0.09074778
209682,0.00890295
209687,0.07714301
209689,0.02994599
209699,0.05511032
209705,0.07346979
209707,0.03923522
209713,0.04634366
209717,0.05561862
209718,0.08108881
209723,0.19696732
209727,0.02868975
209729,0.01862534
209739,0.01366935
209741,0.17908164
209744,0.07110596
209748,0.09697497
209749,0.03379707
209758,0.01711016
209761,0.07601258
209764,0.12113876
209772,0.02687083
209773,0.14183163
209794,0.02041398
209795,0.15872240
209814,0.05614871
209828,0.11452086
209838,0.02483346
209839,0.11610324
209845,0.49150524
209855,0.01758354
209862,0.03186115
209869,0.04401936
209872,0.05040729
209879,0.18271314
209881,0.05862655
209882,0.31301478
209893,0.25805244
209913,0.07647397
209918,0.05420109
209920,0.12543912
209921,0.05563121
209929,0.10370056
209943,0.06661088
209957,0.02527909
209960,0.05112669
209962,0.03958088
209969,0.04811517
209980,0.02889395
209986,0.02676808
209989,0.13410576
209990,0.03343669
209991,0.01591741
210007,0.05100845
210016,0.03678708
210018,0.04204407
210019,0.03732381
210020,0.01374614
210036,0.01117209
210050,0.06950357
210080,0.01762489
210084,0.03377863
210089,0.29990502
210104,0.07036798
210129,0.07339404
210135,0.03322687
210137,0.06852318
210140,0.07157486
210145,0.01197501
210146,0.03253097
210147,0.04932241
210152,0.01371477
210157,0.02772407
210158,0.03459471
210164,0.04076459
210170,0.05742197
210171,0.03857853
210173,0.31037936
210174,0.20500233
210176,0.08108778
210190,0.01747878
210191,0.11025935
210195,0.20721150
210196,0.02657677
210201,0.01695813
210211,0.04862046
210231,0.02364978
210239,0.07649511
210241,0.04247340
210242,0.02535223
210255,0.12226956
210278,0.05565387
210283,0.01072359
210284,0.07750830
210304,0.00884185
210307,0.03039442
210330,0.07063254
210332,0.08099171
210350,0.21570570
210379,0.01401277
210385,0.04943212
210401,0.02767386
210405,0.07087527
210413,0.22309985
210414,0.09092891
210415,0.06567030
210419,0.10552593
210429,0.02435761
210467,0.26021427
210481,0.02428241
210482,0.01884342
210492,0.02254890
210502,0.26500233
210523,0.02657884
210525,0.06007478
210529,0.10441622
210538,0.01821243
210543,0.02078404
210549,0.04868366
210551,0.06077179
210555,0.10685718
210558,0.13189126
210591,0.08890611
210597,0.18402328
210599,0.05540864
210610,0.02838669
210616,0.14154272
210618,0.03314224
210622,0.26044026
210639,0.05811794
210645,0.01573846
210650,0.01218446
210672,0.01268789
210676,0.06500376
210683,0.09598230
210697,0.45860793
210701,0.04249244
210706,0.08095889
210712,0.11691826
210717,0.04107102
210728,0.13324803
210729,0.02376255
210730,0.07663256
210731,0.03975470
210733,0.13992002
210735,0.02282330
210742,0.01388760
210748,0.01319945
210749,0.06170547
210758,0.10959669
210767,0.11181671
210769,0.11292763
210777,0.11361663
210789,0.00795740
210791,0.03923281
210794,0.01354150
210811,0.07538309
210814,0.01056169
210821,0.02993405
210833,0.03518532
210835,0.00675013
210859,0.02189202
210862,0.06259285
210870,0.03564524
210886,0.02055160
210893,0.03341863
210901,0.02022492
210906,0.15091754
210913,0.07227083
210953,0.02496075
210961,0.04169946
210962,0.34396255
210966,0.02572231
210983,0.08737310
211000,0.10812317
211025,0.11441642
211036,0.01567026
211043,0.07569903
211062,0.19266658
211076,0.02292813
211085,0.06286597
211096,0.02825048
211097,0.12318396
211098,0.15692011
211103,0.02172508
211108,0.07961679
211131,0.05912619
211135,0.13231041
211139,0.01740324
211146,0.02339736
211150,0.01003719
211158,0.02083891
211170,0.35964426
211177,0.04432172
211183,0.20569288
211187,0.10848905
211191,0.01515256
211194,0.20850002
211196,0.07455316
211203,0.00757731
211209,0.13098602
211210,0.21065724
211211,0.07775458
211232,0.04024220
211244,0.27354823
211263,0.01747642
211264,0.05664305
211270,0.08194622
211278,0.01772383
211292,0.01596920
211293,0.05951025
211295,0.04040158
211296,0.10970169
211308,0.05567697
211310,0.05630402
211312,0.08871877
211325,0.03245988
211326,0.03226490
211330,0.04322963
211333,0.01531405
211341,0.03158570
211342,0.00315139
211350,0.02757871
211355,0.09355462
211357,0.12907496
211358,0.07910425
211362,0.02359648
211377,0.01575241
211378,0.23938966
211379,0.05671129
211384,0.05414538
211395,0.18570641
211398,0.02511440
211399,0.01636076
211417,0.07562568
211419,0.29906281
211420,0.04979204
211439,0.12243659
211442,0.01981301
211451,0.02014459
211457,0.06796927
211469,0.07525046
211483,0.01996902
211505,0.07739602
211508,0.02671005
211509,0.16604271
211510,0.09283927
211526,0.04891892
211547,0.06356725
211548,0.03857810
211550,0.01844337
211551,0.04944634
211553,0.28851352
211562,0.08663342
211563,0.03116946
211564,0.15225620
211565,0.06716083
211571,0.31674983
211572,0.45899066
211577,0.09596041
211580,0.08435213
211609,0.02249041
211625,0.05758985
211635,0.30637566
211646,0.07156435
211660,0.03406800
211670,0.11681031
211672,0.02796874
211688,0.03745099
211694,0.02335610
211696,0.04687744
211711,0.13918215
211718,0.03272279
211732,0.02442550
211735,0.02226130
211736,0.12565568
211740,0.04466401
211741,0.02424780
211746,0.00915600
211751,0.02528198
211754,0.17896667
211770,0.04344120
211771,0.05733497
211787,0.39857517
211788,0.08561906
211802,0.03476497
211804,0.04938170
211810,0.20458484
211832,0.08411555
211839,0.05424576
211860,0.05145218
211863,0.24347772
211866,0.01823853
211869,0.06177357
211872,0.03590270
211894,0.02848842
211901,0.02548781
211902,0.14292428
211903,0.17960902
211946,0.01727264
211950,0.06563349
211959,0.05414946
211964,0.08229008
211965,0.02691551
211979,0.03092347
211983,0.11730263
211986,0.07848079
211987,0.01514286
211988,0.06600366
211999,0.01742087
212002,0.03175025
212004,0.06835747
212009,0.05868287
212015,0.05958426
212023,0.03284220
212048,0.05522680
212055,0.02593911
212067,0.00787934
212079,0.01195186
212080,0.03178030
212083,0.01668816
212085,0.14076832
212088,0.05065796
212089,0.05539168
212092,0.02146520
212097,0.05284644
212124,0.02042826
212132,0.02083754
212136,0.05996681
212144,0.01865299
212145,0.10925229
212167,0.02339450
212174,0.29011045
212175,0.02003878
212187,0.28963970
212191,0.04725224
212194,0.15516302
212238,0.03765142
212242,0.02355888
212245,0.05754398
212258,0.03994087
212262,0.01865523
212277,0.00975529
212283,0.02709106
212287,0.04045692
212288,0.08671462
212289,0.03737285
212293,0.03742575
212296,0.12006302
212300,0.14030386
212303,0.19713344
212326,0.03242342
212327,0.05006919
212328,0.01014777
212329,0.02278774
212339,0.09776386
212340,0.06389401
212343,0.01488521
212360,0.02162102
212389,0.03580108
212401,0.09521790
212407,0.00763113
212409,0.05701814
212422,0.06310105
212424,0.14404619
212440,0.01762286
212441,0.15120396
212443,0.01355072
212448,0.02485150
212472,0.13643072
212478,0.07258788
212481,0.02521028
212493,0.12417498
212508,0.07456678
212511,0.01756936
212525,0.01560506
212531,0.08339817
212533,0.00607268
212555,0.03375179
212592,0.06725798
212610,0.02199143
212621,0.09760810
212629,0.11137008
212635,0.03560969
212636,0.01542676
212637,0.04160926
212643,0.04293636
212648,0.04018570
212654,0.35074039
212655,0.13188877
212660,0.04469700
212661,0.06222246
212664,0.06694577
212669,0.00618089
212670,0.03134917
212674,0.20972750
212676,0.33989618
212690,0.02589744
212691,0.05164347
212696,0.02439755
212710,0.21299706
